Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FB,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2021-02-24,125.13744354248047,104.92831420898438,121.0026626586914,256.97955322265625,476.6199951171875,44.58857727050781,228.38417053222656,221.5217742919922,3159.530029296875,473.4442138671875,138.7628631591797,229.33999633789062,35.864662170410156,282.739990234375,43.4257698059082,2443.5,701.5519409179688,61.15181350708008,67.13471221923828,219.0770721435547,608.510009765625,75.3463134765625,52.92891311645508,123.70491027832031,53.5147590637207,339.3356628417969,240.47000122070312,45.0999870300293,69.1184310913086,100.70299530029297,70.82808685302734,222.45867919921875,197.50999450683594,61.688575744628906,85.7120132446289,88.06016540527344,39.44933319091797,12.270000457763672,264.30999755859375,258.01434326171875,164.93185424804688,104.85881042480469,62.34266662597656,52.900001525878906,2095.169921875,2083.81005859375,326.65057373046875,208.3811798095703,115.04401397705078,62.80318832397461,160.6273956298828,150.58226013183594,36.882354736328125,49.54139709472656,251.7775421142578,202.96484375,339.1320495605469,160.58004760742188,365.9903259277344,209.65219116210938,53.776206970214844,116.97846221923828,58.226707458496094,174.99656677246094,42.68812942504883,69.31256103515625,78.41988372802734,234.00965881347656,72.65675354003906,553.4099731445312,134.8795928955078,144.90676879882812,63.96200180053711,130.09320068359375,32.83251190185547,125.27934265136719,84.32255554199219,266.07000732421875,139.71778869628906,76.27515411376953,103.96633911132812,57.213401794433594,115.11770629882812,27.292583465576172,185.83651733398438,455.92919921875,119.37999725341797,742.02001953125,177.41583251953125,328.67230224609375,208.16456604003906,158.46949768066406,51.63240432739258,218.81344604492188,55.229286193847656,48.75015640258789,37.8947639465332,131.6527557373047,55.05259704589844
2021-02-25,120.78483581542969,103.6153793334961,120.211669921875,251.5380859375,459.1600036621094,43.135986328125,225.93141174316406,221.4922332763672,3057.159912109375,450.09100341796875,135.97549438476562,216.4499969482422,35.42103576660156,277.260009765625,42.60160446166992,2273.199951171875,684.498291015625,60.67306900024414,65.97013092041016,218.43701171875,601.5499877929688,75.39547729492188,51.77914810180664,118.4975357055664,51.90941619873047,332.5628662109375,231.0800018310547,44.883060455322266,68.06790161132812,99.76721954345703,68.92102813720703,218.72775268554688,190.97999572753906,60.082462310791016,85.4961166381836,86.43693542480469,38.20273971557617,11.760000228881836,254.69000244140625,252.2202911376953,163.10647583007812,101.98159790039062,61.442413330078125,50.599998474121094,2031.3599853515625,2015.949951171875,323.8053283691406,203.11460876464844,114.35305786132812,60.030269622802734,160.7953338623047,148.53860473632812,36.558658599853516,49.01383590698242,244.25221252441406,202.27017211914062,334.3953552246094,156.83045959472656,353.2864685058594,207.37152099609375,53.48916244506836,116.1312255859375,56.95580291748047,176.10980224609375,42.33713912963867,69.3590316772461,76.99639892578125,228.46246337890625,73.33503723144531,546.7000122070312,134.7701873779297,132.99859619140625,64.55516052246094,128.03480529785156,32.900611877441406,124.21949005126953,83.32100677490234,253.94000244140625,134.20236206054688,72.44633483886719,103.05995178222656,56.60578918457031,111.07408142089844,26.595869064331055,183.8498077392578,450.7475280761719,120.88999938964844,682.219970703125,168.65333557128906,325.36785888671875,206.66905212402344,155.93508911132812,50.47871780395508,213.14939880371094,54.62980651855469,47.85784149169922,37.172298431396484,130.407470703125,54.1399040222168
2021-02-26,121.05438232421875,104.01118469238281,118.43192291259766,248.6835174560547,459.6700134277344,43.135986328125,223.3495635986328,212.99717712402344,3092.929931640625,462.6044616699219,134.170166015625,212.00999450683594,34.218318939208984,272.8800048828125,41.365352630615234,2328.510009765625,684.212646484375,59.92076873779297,64.47280883789062,212.58758544921875,613.4199829101562,73.93061828613281,52.254913330078125,119.44161987304688,50.91096878051758,329.67449951171875,216.5,44.242156982421875,66.88973999023438,97.47652435302734,69.7844009399414,219.13674926757812,189.0399932861328,58.08460998535156,83.99462890625,85.02156066894531,37.888633728027344,11.699999809265137,257.6199951171875,252.49807739257812,160.4272918701172,100.2232894897461,60.082244873046875,51.33000183105469,2036.8599853515625,2021.9100341796875,315.6252136230469,200.694580078125,111.04767608642578,60.40793991088867,156.54725646972656,144.5986785888672,35.68564224243164,47.86103057861328,241.55259704589844,203.33204650878906,325.67779541015625,158.04733276367188,352.569091796875,203.88995361328125,52.61812973022461,115.23473358154297,56.310577392578125,172.4646453857422,41.36005401611328,67.50003814697266,75.46491241455078,231.8446502685547,72.76072692871094,538.8499755859375,134.2869873046875,137.06626892089844,63.774173736572266,127.23704528808594,32.57958221435547,121.22636413574219,80.91343688964844,259.8500061035156,134.85589599609375,71.1321792602539,107.60187530517578,55.58657455444336,109.2360610961914,25.908447265625,182.22071838378906,449.3597106933594,119.97000122070312,675.5,170.3741912841797,328.6821594238281,203.98504638671875,156.25189208984375,48.88506317138672,211.79322814941406,53.46952819824219,47.52074432373047,35.79664611816406,128.4011993408203,52.79029083251953
2021-03-01,127.57331085205078,104.65800476074219,120.83457946777344,255.87939453125,469.57000732421875,44.470802307128906,225.4547576904297,210.67137145996094,3146.139892578125,482.00970458984375,137.59237670898438,224.38999938964844,35.283023834228516,273.239990234375,42.85670471191406,2320.5,708.5468139648438,60.21387481689453,68.05463409423828,216.40838623046875,619.6799926757812,74.3238754272461,53.96965026855469,123.1583251953125,51.498291015625,330.44140625,217.5399932861328,45.277462005615234,68.01880645751953,99.47479248046875,72.9699478149414,225.1221923828125,194.97999572753906,60.26853942871094,85.41761016845703,87.53558349609375,38.58555603027344,11.979999542236328,264.9100036621094,260.02838134765625,163.95045471191406,104.77889251708984,61.1194953918457,52.540000915527344,2081.510009765625,2069.659912109375,327.2195129394531,204.5329132080078,112.73770904541016,62.495086669921875,157.39688110351562,147.8704833984375,36.3820915222168,48.75006103515625,248.69227600097656,204.9000244140625,328.8531799316406,160.2139892578125,361.5863037109375,205.9769287109375,53.113033294677734,116.11151885986328,58.10939025878906,173.79464721679688,42.25176239013672,67.27696228027344,77.71305847167969,236.39414978027344,75.16693878173828,550.6400146484375,137.146484375,138.33802795410156,65.41523742675781,128.64541625976562,32.774139404296875,121.97219848632812,81.8090591430664,273.6300048828125,138.12356567382812,73.47393798828125,106.44647979736328,56.625389099121094,110.20343780517578,26.094236373901367,184.85308837890625,458.8245849609375,123.56999969482422,718.4299926757812,175.71475219726562,331.0863037109375,207.1741485595703,159.85549926757812,50.019195556640625,216.0213165283203,53.52754211425781,47.44142532348633,36.7071533203125,129.83424377441406,54.761314392089844
2021-03-02,124.9078369140625,104.11737823486328,121.1509780883789,256.93994140625,466.5899963378906,45.10875701904297,224.1141815185547,205.78326416015625,3094.530029296875,473.0799560546875,138.12802124023438,223.13999938964844,35.026702880859375,269.8500061035156,42.7782096862793,2282.2099609375,705.6995849609375,59.862144470214844,67.43809509277344,212.52850341796875,616.0700073242188,74.14690399169922,53.77141189575195,122.69125366210938,51.175262451171875,327.1446533203125,213.47000122070312,44.883060455322266,67.68500518798828,99.85494995117188,72.42414855957031,223.5460205078125,193.94000244140625,61.4339485168457,85.61387634277344,86.7338638305664,38.58555603027344,12.550000190734863,259.0,257.5579833984375,164.5589141845703,103.73989868164062,61.65768814086914,54.11000061035156,2075.840087890625,2064.47998046875,328.2311706542969,204.8899688720703,112.35488891601562,60.86512756347656,157.10049438476562,147.3890380859375,36.60770034790039,48.94544982910156,251.18421936035156,202.58773803710938,333.90228271484375,161.31216430664062,361.5066223144531,206.39234924316406,53.13282775878906,116.12138366699219,57.64013671875,174.48426818847656,42.42251205444336,67.71382141113281,79.31326293945312,233.33120727539062,74.8005599975586,547.8200073242188,136.518798828125,133.98553466796875,65.89965057373047,129.088623046875,32.599037170410156,121.58946228027344,81.92462158203125,269.19000244140625,135.69754028320312,73.78024291992188,106.77516174316406,56.67439651489258,108.03652954101562,26.215002059936523,172.33685302734375,461.3704528808594,122.44999694824219,686.4400024414062,172.96534729003906,331.076416015625,207.29299926757812,159.75650024414062,49.520572662353516,215.16372680664062,53.160118103027344,47.03492736816406,36.75663375854492,128.5889892578125,54.44089889526367
2021-03-03,121.85301971435547,103.01683807373047,117.83867645263672,251.93453979492188,448.45001220703125,46.139312744140625,222.37640380859375,199.96881103515625,3005.0,455.8997802734375,141.4411163330078,228.55999755859375,35.90409469604492,266.6000061035156,43.69068145751953,2275.0,691.09912109375,59.354095458984375,68.8766860961914,211.6323699951172,601.02001953125,73.35057830810547,53.25600051879883,124.62911987304688,52.52610397338867,322.62286376953125,206.0,44.49851989746094,67.77336120605469,100.97592163085938,74.01195526123047,219.146728515625,192.25999450683594,60.963871002197266,85.643310546875,87.62466430664062,38.80149841308594,12.170000076293945,255.41000366210938,256.7344970703125,164.8238983154297,107.41634368896484,61.40327072143555,52.66999816894531,2026.7099609375,2011.4100341796875,331.6925964355469,205.3164520263672,114.25035095214844,59.533329010009766,154.33428955078125,150.23838806152344,37.25510025024414,48.828216552734375,244.7960968017578,200.46400451660156,336.190185546875,156.60289001464844,358.9458923339844,203.57345581054688,52.40037155151367,116.20018768310547,58.10939025878906,175.42018127441406,42.735557556152344,68.13209533691406,80.5600357055664,227.03575134277344,71.81011962890625,520.7000122070312,133.7688751220703,127.97398376464844,66.14679718017578,127.18780517578125,33.45511245727539,120.86327362060547,82.00166320800781,255.05999755859375,130.9915771484375,74.17548370361328,105.7990493774414,56.439186096191406,110.27115631103516,26.679475784301758,172.45603942871094,450.2383117675781,118.83999633789062,653.2000122070312,168.71266174316406,329.32525634765625,204.25244140625,158.82589721679688,50.019195556640625,214.24630737304688,53.546878814697266,47.22330856323242,37.30095672607422,126.09843444824219,54.87782287597656
2021-03-04,119.9262924194336,101.99351501464844,114.70435333251953,244.81797790527344,439.05999755859375,45.413021087646484,220.36058044433594,198.2737274169922,2977.570068359375,436.7308349609375,141.53036499023438,224.7100067138672,36.161685943603516,263.57000732421875,43.91634750366211,2219.35009765625,677.076171875,57.97649002075195,68.31886291503906,209.5250244140625,607.6400146484375,73.18346405029297,53.45423889160156,125.15581512451172,54.44468688964844,317.76239013671875,205.3300018310547,43.936492919921875,67.91081237792969,101.86296844482422,72.10658264160156,213.8895263671875,188.02999877929688,59.93556594848633,84.8484115600586,87.58506774902344,39.037078857421875,11.930000305175781,257.6400146484375,248.3311309814453,162.68447875976562,108.4553451538086,61.87296676635742,51.83000183105469,2049.090087890625,2033.9300537109375,326.5946960449219,201.27975463867188,112.14947509765625,57.97294235229492,151.22232055664062,147.929443359375,36.49980163574219,48.78913879394531,243.7334442138672,199.01510620117188,333.5670166015625,152.13107299804688,348.2348327636719,202.60414123535156,53.40997314453125,113.55994415283203,57.317527770996094,174.99656677246094,41.986141204833984,67.0817642211914,79.62741088867188,226.20765686035156,70.59215545654297,511.2900085449219,131.5570068359375,123.63147735595703,64.86162567138672,127.8956298828125,33.2702751159668,119.87210083007812,81.48163604736328,239.07000732421875,127.15117645263672,73.53321838378906,104.47431945800781,56.26278305053711,106.51773834228516,26.86526870727539,168.69125366210938,440.7535400390625,118.61000061035156,621.4400024414062,161.4534454345703,330.2552490234375,199.15182495117188,157.85569763183594,49.88231658935547,210.9057159423828,52.98607635498047,46.45988082885742,36.77642822265625,126.03913879394531,57.00419235229492
2021-03-05,121.21410369873047,103.00717163085938,115.9303970336914,247.3057861328125,440.8299865722656,46.10005187988281,226.1399383544922,197.10098266601562,3000.4599609375,443.1795654296875,146.14292907714844,223.22000122070312,36.587703704833984,270.7099914550781,44.18125534057617,2307.10009765625,695.9749755859375,59.041446685791016,68.72989654541016,216.8023223876953,624.030029296875,74.77610778808594,54.60400390625,126.90485382080078,57.107208251953125,316.0492858886719,210.75999450683594,45.602848052978516,69.34423065185547,106.24940490722656,73.46614837646484,217.81997680664062,189.99000549316406,61.610233306884766,86.87982940673828,90.10899353027344,39.28782653808594,12.270000457763672,264.2799987792969,255.93075561523438,167.34608459472656,108.70512390136719,63.23313903808594,53.75,2108.5400390625,2097.070068359375,324.6903991699219,204.8899688720703,114.68920135498047,60.368186950683594,154.2157440185547,148.2733154296875,37.12758255004883,49.61955261230469,245.93817138671875,205.34658813476562,335.7168273925781,156.88980102539062,359.5736389160156,205.1065216064453,55.01346206665039,116.5055923461914,58.373348236083984,178.1195526123047,42.801963806152344,67.97407531738281,79.39179229736328,231.0664520263672,70.0079345703125,516.3900146484375,132.86221313476562,124.54345703125,69.17189025878906,132.06517028808594,33.45511245727539,123.63067626953125,82.97433471679688,239.0500030517578,129.09127807617188,74.28417205810547,104.78308868408203,57.18400192260742,107.54315948486328,27.515533447265625,171.4626922607422,446.15484619140625,124.68000030517578,597.9500122070312,166.0918426513672,343.40374755859375,207.69908142089844,162.75619506835938,51.29998779296875,214.8047332763672,54.14635467529297,46.79697799682617,37.043643951416016,127.61054229736328,59.15969467163086
2021-03-08,116.16268920898438,102.43760681152344,114.32862854003906,247.18687438964844,421.20001220703125,46.365055084228516,226.21937561035156,195.7803955078125,2951.949951171875,414.7362976074219,149.05923461914062,224.02999877929688,36.785850524902344,270.010009765625,44.76995086669922,2368.739990234375,692.6847534179688,59.06098556518555,70.6773910522461,218.20066833496094,612.3800048828125,75.1595230102539,54.990562438964844,127.8886947631836,57.53791427612305,310.1729431152344,207.72000122070312,46.84521484375,70.4242172241211,106.98048400878906,74.62722778320312,211.8644561767578,201.91000366210938,62.1292839050293,88.538330078125,91.1878433227539,40.32849884033203,12.649999618530273,255.30999755859375,250.01217651367188,169.47567749023438,113.26115417480469,63.360347747802734,54.97999954223633,2024.1700439453125,2007.5,331.45458984375,206.0008087158203,116.53797149658203,59.4836311340332,155.50003051757812,150.23838806152344,37.93193435668945,50.44995880126953,251.93666076660156,205.4557647705078,336.72271728515625,161.18353271484375,369.9858093261719,206.82752990722656,54.58784484863281,114.93917846679688,59.01856994628906,181.04554748535156,44.490516662597656,68.94076538085938,79.61759185791016,226.86614990234375,70.16637420654297,493.3299865722656,134.0677947998047,115.86595153808594,71.3369140625,131.17169189453125,33.416202545166016,124.93586730957031,83.16692352294922,226.08999633789062,122.57452392578125,74.70904541015625,104.61376190185547,58.4188232421875,108.05587005615234,27.859243392944336,175.6943817138672,439.1461181640625,127.05999755859375,563.0,160.32598876953125,346.4410400390625,208.8677520751953,159.26148986816406,52.84475326538086,219.65109252929688,54.91020965576172,48.06604766845703,38.27083969116211,126.38505554199219,59.101436614990234
2021-03-09,120.8846664428711,103.09406280517578,115.38658905029297,252.12286376953125,439.17999267578125,45.75653839111328,227.39114379882812,199.76182556152344,3062.85009765625,436.7406921386719,143.93089294433594,230.61000061035156,35.98335647583008,266.489990234375,44.092952728271484,2366.7900390625,715.5178833007812,59.178226470947266,69.47366333007812,213.49356079101562,614.77001953125,73.67501831054688,55.07976531982422,125.5135726928711,56.67650604248047,317.50341796875,211.52999877929688,47.21989822387695,69.93331909179688,106.7367935180664,75.06388092041016,215.81483459472656,194.50999450683594,60.973663330078125,89.25472259521484,89.07963562011719,41.16103744506836,12.569999694824219,265.739990234375,256.55743408203125,165.5991973876953,111.90233612060547,62.949363708496094,54.650001525878906,2052.699951171875,2040.3599853515625,327.884033203125,205.91152954101562,115.94972229003906,62.28636932373047,155.79641723632812,149.17726135253906,38.383155822753906,49.68793869018555,260.5371398925781,204.54275512695312,332.827392578125,164.22084045410156,375.1570129394531,206.27365112304688,55.05305480957031,115.31354522705078,58.31468963623047,178.49391174316406,45.230445861816406,68.91287994384766,79.37215423583984,233.24142456054688,73.2954330444336,506.44000244140625,135.45269775390625,125.17381286621094,71.81143188476562,131.2908172607422,33.513484954833984,123.82695007324219,83.85067749023438,241.75999450683594,128.45452880859375,73.93834686279297,106.12774658203125,58.22282028198242,107.37870025634766,27.53411102294922,177.98902893066406,447.3928527832031,126.30999755859375,673.5800170898438,168.48519897460938,348.2317810058594,209.66998291015625,161.6374969482422,51.72039794921875,219.74082946777344,54.33973693847656,48.04621887207031,37.73641586303711,127.38323974609375,58.18874740600586
2021-03-10,119.77655792236328,104.2621841430664,114.57582092285156,254.868408203125,437.010009765625,46.9637565612793,228.35438537597656,201.45689392089844,3057.639892578125,430.8236083984375,145.56759643554688,245.33999633789062,37.02362060546875,262.6099853515625,45.03485870361328,2369.320068359375,721.9595336914062,59.52995300292969,72.1747055053711,217.68858337402344,629.0700073242188,74.52050018310547,56.705299377441406,128.7234649658203,58.16438674926758,322.533203125,211.9600067138672,47.61430358886719,71.37654876708984,108.55960845947266,76.10588836669922,212.41311645507812,195.05999755859375,62.76585006713867,89.09770965576172,90.78204345703125,41.48810577392578,12.90999984741211,264.8999938964844,259.0442199707031,169.210693359375,105.9075698852539,62.53837585449219,56.83000183105469,2055.030029296875,2036.18994140625,339.220458984375,211.16818237304688,119.3951644897461,61.86894226074219,157.22891235351562,152.4196014404297,38.75590133666992,50.25457000732422,263.8144836425781,203.8877716064453,336.1211242675781,166.6645050048828,380.3182678222656,210.98170471191406,55.61724090576172,116.899658203125,59.1261100769043,181.77455139160156,45.723731994628906,69.48916625976562,81.57121276855469,231.88455200195312,73.73113250732422,504.5400085449219,137.08670043945312,124.65393829345703,71.29737091064453,132.61117553710938,33.98043441772461,124.9653091430664,83.55213928222656,242.07000732421875,127.2208251953125,75.6477279663086,107.35286712646484,58.585426330566406,110.58071899414062,27.859243392944336,177.3930206298828,440.3841247558594,127.41000366210938,668.0599975585938,167.5555419921875,345.8771057128906,211.0763702392578,163.57789611816406,52.580772399902344,222.54293823242188,55.190608978271484,50.08863067626953,39.171451568603516,130.634765625,59.97528839111328
2021-03-11,121.75318908691406,104.13668823242188,116.19735717773438,264.016845703125,451.05999755859375,47.120792388916016,229.55592346191406,210.79949951171875,3113.590087890625,446.6746520996094,146.5595245361328,252.0,36.89482879638672,267.44000244140625,44.868064880371094,2362.06005859375,715.6368408203125,58.963279724121094,71.74410247802734,216.40838623046875,624.22998046875,73.99944305419922,56.38812255859375,131.2774658203125,58.56572723388672,327.3338928222656,215.9499969482422,48.117164611816406,71.03292083740234,108.38414764404297,76.30435943603516,218.68785095214844,196.75,62.9911003112793,88.99957275390625,90.37623596191406,41.656593322753906,12.8100004196167,273.8800048828125,267.0715637207031,169.45603942871094,98.07440948486328,61.7359733581543,56.33000183105469,2114.77001953125,2100.5400390625,339.2998352050781,210.76153564453125,118.71354675292969,62.922454833984375,157.2190399169922,151.62374877929688,38.12169647216797,49.70747756958008,265.5325927734375,203.64959716796875,335.02655029296875,168.93008422851562,382.98858642578125,209.26068115234375,55.69643020629883,116.34795379638672,58.666629791259766,181.83367919921875,45.344276428222656,69.36833190917969,81.7282943725586,236.58370971679688,74.12721252441406,523.0599975585938,140.67355346679688,129.9052276611328,66.64109802246094,132.2537841796875,33.766414642333984,124.5433349609375,83.42694091796875,253.8300018310547,131.07118225097656,76.13189697265625,106.89469146728516,58.09541702270508,112.06079864501953,27.44121742248535,178.1280975341797,459.7829895019531,125.98999786376953,699.5999755859375,173.02468872070312,349.33984375,212.46295166015625,165.56781005859375,52.160362243652344,225.51455688476562,53.672576904296875,51.08009338378906,38.478675842285156,130.5853729248047,59.52865219116211
2021-03-12,120.82476806640625,104.47457122802734,115.396484375,262.6094055175781,444.29998779296875,47.54282760620117,228.7515869140625,212.0806427001953,3089.489990234375,444.19366455078125,147.34315490722656,269.19000244140625,37.588340759277344,266.1300048828125,45.78053665161133,2401.0400390625,709.7600708007812,59.246620178222656,73.57415771484375,225.5074920654297,624.1500244140625,74.23538970947266,56.586360931396484,131.7246551513672,57.93925094604492,329.81396484375,212.2100067138672,48.13688278198242,72.57433319091797,108.74481201171875,76.47306823730469,214.1588592529297,197.16000366210938,63.010684967041016,89.69633483886719,91.25713348388672,42.21162033081055,13.369999885559082,268.3999938964844,268.7725524902344,173.00865173339844,100.55223846435547,60.924442291259766,59.2599983215332,2061.919921875,2050.0,345.95489501953125,212.62615966796875,119.15238952636719,62.51496505737305,157.67349243164062,153.42176818847656,37.764957427978516,49.608970642089844,266.65484619140625,206.49778747558594,335.4801330566406,169.72157287597656,381.3246154785156,210.02227783203125,56.29030990600586,117.04743194580078,59.72245407104492,182.17848205566406,46.150611877441406,69.9496841430664,82.7983627319336,235.20687866210938,74.92928314208984,518.02001953125,139.9362335205078,128.53054809570312,66.39395141601562,132.07508850097656,33.99016189575195,125.75039672851562,84.47664642333984,250.35000610351562,129.32009887695312,77.58436584472656,107.38274383544922,58.64422607421875,114.0052261352539,27.692033767700195,178.81349182128906,449.7690734863281,127.12000274658203,693.72998046875,171.65988159179688,353.4800720214844,212.0370635986328,166.0133056640625,53.421600341796875,223.72959899902344,53.788604736328125,52.75566101074219,39.55742263793945,132.55210876464844,60.16947555541992
2021-03-15,123.77974700927734,106.4439697265625,116.77083587646484,263.9078369140625,447.5899963378906,47.760189056396484,234.31248474121094,215.32296752929688,3081.679931640625,463.49053955078125,145.8056640625,265.6300048828125,37.40010070800781,260.1300048828125,45.809967041015625,2439.5,712.5547485351562,59.9793815612793,72.6346664428711,227.220947265625,625.0,74.40252685546875,57.02248001098633,131.77435302734375,56.93101501464844,329.18646240234375,212.8000030517578,48.7186279296875,73.60523223876953,107.46786499023438,76.125732421875,216.47325134277344,196.75999450683594,61.600440979003906,90.60900115966797,89.99021911621094,42.97478103637695,13.199999809265137,273.75,265.4700927734375,173.4208526611328,106.70687103271484,62.41884994506836,57.939998626708984,2066.489990234375,2054.43994140625,343.21746826171875,214.43125915527344,120.05811309814453,63.39951705932617,158.4835968017578,152.6553955078125,38.18115234375,50.26897430419922,267.1513977050781,187.72164916992188,341.6140441894531,172.3433074951172,380.3780517578125,218.0536651611328,56.64664077758789,117.38239288330078,59.18477249145508,186.67086791992188,47.27947235107422,71.47807312011719,82.32714080810547,234.26904296875,74.78074645996094,520.25,144.4098358154297,131.8822784423828,66.95744323730469,132.06517028808594,34.447383880615234,126.16255950927734,84.43812561035156,249.97999572753906,130.9716796875,78.62185668945312,108.46842956542969,59.761444091796875,117.06214141845703,27.803508758544922,179.89627075195312,452.3564453125,125.62999725341797,707.9400024414062,172.98512268066406,351.3553466796875,210.6306915283203,161.0137939453125,52.77631378173828,222.6426544189453,53.798274993896484,54.57994842529297,39.29021072387695,131.87014770507812,58.635379791259766
2021-03-16,125.35707092285156,107.00389099121094,116.88948822021484,261.1920166015625,450.5400085449219,46.762306213378906,238.6420440673828,219.6099090576172,3091.860107421875,470.78594970703125,142.1453857421875,255.2100067138672,37.29111862182617,259.9200134277344,45.36845397949219,2396.56005859375,716.5782470703125,60.47766876220703,71.76367950439453,223.00624084472656,639.6500244140625,74.57948303222656,57.52798080444336,127.68993377685547,55.384403228759766,325.93951416015625,214.47999572753906,48.97499084472656,73.70340728759766,104.9237289428711,76.10588836669922,215.37591552734375,194.24000549316406,61.87465286254883,91.2861328125,88.14923858642578,42.97478103637695,12.489999771118164,279.2799987792969,259.4222106933594,172.05673217773438,105.10826110839844,63.34914779663086,57.119998931884766,2092.52001953125,2083.889892578125,338.9129943847656,210.07717895507812,119.74063873291016,64.38345336914062,159.422119140625,150.827880859375,38.38925552368164,50.45614242553711,268.9290771484375,189.44839477539062,342.3240661621094,173.46128845214844,380.99578857421875,217.460205078125,57.191036224365234,117.17550659179688,57.982303619384766,184.0798797607422,46.9000244140625,72.02191925048828,81.0312728881836,237.16236877441406,74.64212036132812,524.030029296875,144.12088012695312,132.88204956054688,66.08747863769531,133.03805541992188,34.85597229003906,126.53548431396484,84.93888854980469,249.30999755859375,132.97146606445312,77.30770874023438,110.89875793457031,60.02605438232422,113.36676788330078,27.859243392944336,179.01217651367188,445.97296142578125,127.77999877929688,676.8800048828125,175.19058227539062,352.0702209472656,209.66998291015625,161.1920166015625,52.639434814453125,224.06863403320312,53.798274993896484,54.24285125732422,38.94382095336914,131.8306427001953,57.39257049560547
2021-03-17,124.54844665527344,101.40463256835938,116.2962417602539,261.9353942871094,451.010009765625,47.09822082519531,242.564453125,219.93511962890625,3135.72998046875,476.1123352050781,143.51425170898438,263.5899963378906,37.59824752807617,264.1499938964844,45.633358001708984,2461.780029296875,721.6820068359375,60.7512321472168,72.02791595458984,230.06686401367188,641.8599853515625,74.52050018310547,56.992740631103516,130.8302459716797,55.62912368774414,327.8717346191406,213.1199951171875,48.72848892211914,72.66270446777344,105.30388641357422,77.78301239013672,213.62017822265625,195.24000549316406,64.64618682861328,90.13794708251953,89.59430694580078,42.5882453918457,12.6899995803833,284.010009765625,264.4355773925781,174.2157745361328,108.78504943847656,63.75490951538086,60.04999923706055,2091.080078125,2082.219970703125,342.12652587890625,211.28720092773438,120.47828674316406,65.37733459472656,158.82937622070312,152.3802947998047,38.72617721557617,50.47584533691406,267.6976013183594,185.31011962890625,346.16021728515625,172.58074951171875,377.3092041015625,221.66380310058594,57.32960891723633,116.80113983154297,58.803497314453125,185.5083770751953,47.222557067871094,72.48137664794922,82.32714080810547,236.49391174316406,72.24581146240234,524.4400024414062,144.29026794433594,133.38194274902344,65.46466827392578,132.65087890625,34.817054748535156,126.0251693725586,85.90192413330078,251.47000122070312,133.24009704589844,78.61197662353516,110.02224731445312,59.48704147338867,114.38249969482422,28.007877349853516,177.21420288085938,442.1568603515625,127.30000305175781,701.8099975585938,177.3762664794922,349.66748046875,210.2642364501953,159.043701171875,53.274940490722656,222.3933563232422,53.90463638305664,53.6380615234375,39.42876052856445,130.73361206054688,57.64501953125
2021-03-18,120.32561492919922,100.17858123779297,116.78072357177734,264.5323181152344,439.17999267578125,47.246429443359375,242.71340942382812,219.28468322753906,3027.989990234375,456.972900390625,141.4311981201172,256.05999755859375,38.579071044921875,262.2699890136719,45.81977844238281,2346.949951171875,717.2322998046875,60.897789001464844,72.26277923583984,227.16184997558594,629.3900146484375,74.78594207763672,55.37712097167969,127.51105499267578,52.25202178955078,321.6866149902344,209.47999572753906,48.117164611816406,73.12415313720703,101.4925537109375,77.7730941772461,215.42576599121094,192.27999877929688,63.382843017578125,90.60900115966797,88.54515075683594,42.32064437866211,12.489999771118164,278.6199951171875,262.1178894042969,175.90374755859375,105.9075698852539,63.41842269897461,59.27000045776367,2036.219970703125,2021.3399658203125,345.1515197753906,213.26092529296875,121.44001770019531,63.339881896972656,158.53298950195312,154.89556884765625,38.587440490722656,49.815834045410156,266.0589599609375,182.53140258789062,353.48736572265625,173.00616455078125,365.6715087890625,220.46701049804688,57.31970977783203,117.067138671875,60.37745666503906,188.1683349609375,47.97197341918945,72.4532470703125,82.40568542480469,230.1884765625,70.43372344970703,504.7900085449219,142.6462860107422,127.19584655761719,65.9787368774414,131.56878662109375,34.79759979248047,126.2999496459961,87.21163940429688,238.41000366210938,129.09127807617188,77.01128387451172,107.1935043334961,59.19303894042969,113.00883483886719,27.877822875976562,178.41615295410156,445.29364013671875,124.91000366210938,653.1599731445312,172.44117736816406,359.467041015625,213.29489135742188,158.5981903076172,55.01525115966797,220.0399932861328,54.44609451293945,52.25001525878906,40.388755798339844,129.026611328125,55.159400939941406
